expression;language
play some grunge ;en
Play some music from 1993 on Itunes.;en
play an album on Netflix by chris castle from 2011;en
 Goa music on Google Music. ;en
Please play me Jerry Lee Lewis's If You Say So track.;en
Play music from 1958 ;en
Play instrumental pop ;en
Please play music from Itunes;en
 something from my Songs For You, Not Your Parents  ;en
play songs by Sarah Harding;en
Play my Pandora app;en
Let's listen to the most popular Marty Friedman songs on Zvooq.;en
Play the most popular Johnny Clarke on Deezer.;en
 me some chant  the last half of the sixties ;en
I want to hear a top  ballad  2002 ;en
 Slow Rock on Lastfm. ;en
Play Johnny Gimble;en
 Fill Yourself With Music by Ray Manzarek ;en
play something from 1981;en
Play something from 1985 by Billy Werner;en
play Itunes  songs by Gerard Way;en
I want to hear a symphony from Kano;en
Play the playlist spring;en
 Wow by Jon Theodore ;en
Play some Dave Pearce. ;en
Play some fun-punk ;en
Can you play a song from the newest movement by prince on Lastfm;en
Play Foundling by Jean Grae on Vimeo.;en
play music by Christian Bautista;en
I want to hear a Silvia Night   the sixties ;en
Start up  nostalgic playlist. ;en
I want to hear Somi's songs from the twenties;en
Play some Erin Harkes from the fifties on Lastfm.;en
 some 2011 music by Dan Healy. ;en
Play Alles Heeft Ritme by Liu Tianhua.;en
 Anweshaa by the new first. ;en
 Only Hope by Graham Bonnet ;en
Open google music and  Women of Jazz playlist ;en
Let me hear an ep from the thirties era of music.;en
 classic rock on Slacker ;en
 the best songs by Jes Brieden ;en
 the album, Dance Hall At Louse Point. ;en
I want to hear music off  Indie Festival  ;en
Play me a song from Movies For The Blind on Pandora;en
 me some music from 1999 ;en
 some music from 1985 by Rolf Harris ;en
Play Red Barchetta by Blind Lemon Jefferson.;en
Play some Dave Pearce.;en
I want toi hear some Pop Punk Perfection  off of Deezer;en
play Isaac Yamma Slut;en
 a tune from Space Mandino. ;en
Play something by Daisy Voisin on google music;en
Play music from the playlist Get Your Mind Right;en
play Jeff Pilson on Youtube;en
Open Spotify and play a song from the twenties by Richard Harvey;en
Play some folk-rock music ;en
Play the song vodka by Kunal Ganjawala on Itunes;en
Play music from 1964. ;en
 me something by Funtwo ;en
play the newest by Exuma;en
 a top-10 ballad from 1995 ;en
Can I hear a symphony  the seventies  Youtube? ;en
I want to listen to a popular melody by David Bazan;en
 me a popular Ronnie Wood soundtrack ;en
 the theme tune that Christian Fennesz wrote ;en
 me the greatest track of 1966 ;en
Play Contigo En La Distancia;en
I'd like to hear some trip-hop;en
Play Dj Subroc on Itunes;en
 some music using slacker ;en
play Pandora Christian Gangsta Rap;en
 something from the twenties on Lastfm ;en
Play some music by Karl Blau.;en
 me a nineties sound track ;en
Can you play Under The Anheuser Bush by Pete Doherty;en
Play Lorenzo Palacios Quispe ;en
play Lighter by Pamela Jintana Racine;en
Repeat the track of music;en
 some Instrumental music on the service Lastfm ;en
Play me the greatest Doctor Fink song on zvooq;en
 music from the twenties with Slacker ;en
I want to hear a track  the fourties. ;en
 some Spotify by Danni Bassan ;en
Plya a tune by Kancherla Gopanna from 1951 on Zvooq;en
 a record by Black Wall Street Records ;en
Use service Vimeo to play music from the artist Mick track Now We Are 5;en
 the best Bruce Ruffin music on Youtube. ;en
 something by Daisy Voisin on google music ;en
Play the playlist introspective ;en
Play some Techno;en
Plya a tune  Kancherla Gopanna  1951 on Zvooq ;en
Play Pease Porridge Hot by Johnny Vicious on Zvooq;en
Play Odessa by Maartin Allcock.;en
Can you play a song off the album, jungle;en
Can you play something off Johan Larsson's Travelers And Thieves;en
Play a tune by Houston on Spotify;en
Play me some Goa;en
 good Classified songs on Vimeo ;en
play some gotye;en
 a chant by Mj Cole ;en
play Morning Song ;en
play some latin on Zvooq;en
Play new track from the fifties;en
 some amber kuo from the eighties on Spotify. ;en
Play Spotify ;en
play Soheila Zaland ;en
turn on Google Music to  1991 ;en
 Sound Of Love from Papa Mali ;en
 Salmonella Dub Dvd by mario rubalcaba on Vimeo ;en
Open google music and play Women of Jazz playlist;en
Play some seventies songs from Joseph Genaro on Google Music;en
 me the dinner playlist ;en
listen to Vertexguy track ;en
play a 2006 chant ;en
play Escapada ;en
Play Brenda Kahn's Rushall Station.;en
play the Ocelot record using Zvooq;en
Play Socialism Is Good by terje bakken on Spotify.;en
 music on groove shark ;en
 1958 by wayne petti ;en
Play some Laurie Anderson.;en
Play classic rock on Groove Shark;en
 some chant music from 2008. ;en
Play ballad music by Jeff Lynne.;en
Play sound track  music from the twenties;en
Play the music from the playlist Get Lit;en
Do you have something like Impossible Is Nothing by Abderrahmane Abdelli?;en
 me a song by Michael Diamond ;en
Play movement by Duane Allman.;en
Play me the most popular Arthur Johnston song;en
play some tango on iheart;en
I want to hear any top  music  Gene Autry ;en
 some Oleg Anofriyev from 1960. ;en
play Robert Stoddard from 1988;en
 some chant music by Kevin Jonas on deezer. ;en
 me a song from 2016 ;en
 the music of melody of 1997 in Itunes ;en
I want to hear eighties music by Noko on deezer.;en
Play some sixties on netflix;en
Use Deezer to  the last song  Lee Dorrian ;en
Play my 70s Smash Hits playlist.;en
play music by Shinji Miyazaki;en
play a tune by Syreeta Wright from twenties from the top;en
play music from the twenties with Slacker;en
 a ballad by Bob Johnston ;en
Play some 1987 Edie Brickell.;en
play Make The Cowboy Robots Cry by Sabin Rai on Vimeo;en
Play music by artist mark ashley;en
 the playlist, Hardstyle, Baby. ;en
Play some Rumba Africana.;en
 Gary Chapman music from the fifties ;en
 music by artist mark ashley ;en
Play the song Long Live Love;en
Can I hear a symphony from the seventies on Youtube?;en
Play a ballad form 2014 by Double on Google Music;en
Please  Jim Martin on Vimeo. ;en
 a popular chant by Brian Epstein ;en
play some sad songs from the fifties;en
Play a song by Electric Tones from their Kurutta Taiyō album on Last Fm;en
 music by Vybz Kartel ;en
Can you  a song off an album  Shirley Horn ;en
Play some Rui Da Silva.;en
Play the tune by Adam Yauch;en
 melody music from the thirties ;en
I want to hear a full album on youtube by Jem Godfrey;en
 songs by Naomi Schemer ;en
 the best Vanessa Peters songs ;en
 Ciribiribin by Sandeep Khare ;en
 laura love songs from 1959 ;en
play a track from the thirties;en
 music on Netflix by Don Kikas ;en
Play a 2001 tune ;en
I want to  to Merrily We Roll Along  Marko Desantis. ;en
Play the top 10 by Sankha Chatterjee.;en
Play music off Netflix. ;en
 the album by Paul Barker playing the greatest  1978 ;en
Play music from 1958. ;en
 any song from 2006 ;en
 Is This My World? by Leo Arnaud ;en
 music from the thirties. ;en
 I Could Write A Book ;en
Play some music from 1985 by Rolf Harris;en
 me a top-ten song  Phil Ochs on Groove Shark ;en
 some Drum & Bass ;en
play music using Groove Shark;en
play the best Elizaveta Khripounova;en
Play a 1978 track on Slacker;en
I want to hear the Live  Slane Castle album  Haifa Wehbe ;en
Open Youtube   Connie Francis Sings Spanish  Latin American Favorites  Yukiko Iwai ;en
 The Happiest Days Of Our Lives  Tommy Emmanuel ;en
play the last 1957 movement;en
Play some music by Daniel Carter;en
 the Mother Lode by Tamio Okuda ;en
 hanging in the balance  Nik Kershaw on Zvooq. ;en
Play Dj Drama from the 1976;en
 some 2011 chant music, new first, by Shaggy. ;en
Play me some Badass Women on Groove Shark;en
 a record from the seventies ;en
play good music by General Woo on Deezer;en
Play The Lamentation Of Cloris;en
play Asia Nitollano using itunes;en
Listen to music from 1975;en
play Khujo eighties track song;en
Play me the track Mama Liked The Roses;en
Can you play a melody from the fifties on Last Fm?;en
Play me some Goa ;en
Play ballad music from 1958;en
Play the top ten theme music from 1975 by Tom Baxter;en
 the song Jingle Bells ;en
 the playlist Feel Good Dinner. ;en
 some music from the thirties ;en
